TSA_dia,Carga_Alcalina,Kappa,DB_SGF,DB_LAB,Secura_pct,Casca_pct,Extrativo_Total,Extrativo_AT,Extrativo_SGF,TPC,Idade,vmi_le_021,vmi_021_025,vmi_gt_025,pct_AB,pct_C,pct_DMG
3304.067012833343,20.01530838371912,17.4814031554743,476.6929189004679,505.1929931640625,62.27999877929688,0.8971660137176514,3.359999895095825,1.809999942779541,3.399473176612418,40.44295705078007,7.768047257383966,0,0,1,0.7442724333875469,0.0,0.255727566612453
3400.0,20.27034183799156,17.28229583878968,493.3608456023571,489.2569885253906,57.56500053405762,1.045169949531555,2.559999942779541,1.730000019073486,3.914164972747835,36.52991126281433,8.454270817764225,0,0,1,0.4347731083545899,0.2254690443386917,0.3397578473067183
3400.0,20.16201314893832,17.46450419600367,493.3608456023571,489.2569885253906,57.56500053405762,1.045169949531555,2.559999942779541,1.730000019073486,3.914164972747835,36.52991126281433,8.454270817764225,0,0,1,0.4347731083545899,0.2254690443386917,0.3397578473067183
3137.947606475694,20.22980658895838,17.24112685112463,493.3608456023571,489.2569885253906,57.56500053405762,1.045169949531555,2.559999942779541,1.730000019073486,3.914164972747835,36.52991126281433,8.454270817764225,0,0,1,0.4347731083545899,0.2254690443386917,0.3397578473067183
3400.0,20.38074059022236,17.88544210018949,485.7713792525104,502.6929931640625,62.11999893188477,1.371250033378601,2.700000047683716,1.570000052452087,4.14193637482983,36.18509847041408,7.485939238848381,0,1,0,0.2826926462576034,0.4153727395557815,0.3019346141866151
3400.0,20.4242753662198,17.5288491334931,485.7713792525104,502.6929931640625,62.11999893188477,1.371250033378601,2.700000047683716,1.570000052452087,4.14193637482983,36.18509847041408,7.485939238848381,0,1,0,0.2826926462576034,0.4153727395557815,0.3019346141866151
3400.0,20.21199934195828,17.5090524792906,500.6590491380487,502.6929931640625,62.11999893188477,1.371250033378601,2.700000047683716,1.570000052452087,4.089731239170367,38.93108905617357,7.31618283768006,0,1,0,0.2878156892172133,0.4351979463446669,0.2769863644381197
3430.873555381944,20.64362081913085,17.89930038827267,495.8557130707877,508.6229858398438,61.34999847412109,1.474380016326904,4.079999923706055,1.820000052452087,4.004716077738516,39.99196251141525,7.74060124779152,0,1,0,0.3019649412684239,0.3548668946678897,0.3431681640636864
3400.0,20.14945421093614,17.54834455769056,500.8078952195158,508.6229858398438,61.34999847412109,1.474380016326904,4.079999923706055,1.820000052452087,4.01875420038104,40.51409978620754,7.375561417534831,0,1,0,0.326448644004216,0.3850125411408243,0.2885388148549596
3400.0,19.76560693487396,17.45011367635538,500.8078952195158,508.6229858398438,61.34999847412109,1.474380016326904,4.079999923706055,1.820000052452087,4.01875420038104,40.51409978620754,7.375561417534831,0,1,0,0.326448644004216,0.3850125411408243,0.2885388148549596
3450.0,20.0295602341652,17.60795367251215,493.6291213356203,490.02099609375,59.0049991607666,1.67087996006012,3.819999933242798,1.539999961853027,4.00296035739565,40.32908749737148,7.203196652422861,0,1,0,0.3321712983559374,0.3946865867213304,0.273142114922732
3450.0,20.10588574306344,17.73073895148751,490.2843005320298,490.02099609375,59.0049991607666,1.67087996006012,3.819999933242798,1.539999961853027,4.128668386142815,40.51337086669693,7.1393800504361,0,1,0,0.2929669257264553,0.4542411283686821,0.2527919459048626
3450.0,20.03465416265139,17.59185954331014,490.2843005320298,490.02099609375,59.0049991607666,1.67087996006012,3.819999933242798,1.539999961853027,4.128668386142815,40.51337086669693,7.1393800504361,0,1,0,0.2929669257264553,0.4542411283686821,0.2527919459048626
3400.0,20.07252911126974,17.5452798077327,498.222808478167,492.2919921875,61.35000038146973,1.44556999206543,3.769999980926514,1.899999976158142,4.280322139523822,44.20598924978638,7.750920880523595,0,1,0,0.293497458619991,0.3703367658847262,0.3361657754952828
3400.0,19.98901279956772,17.81492538293229,500.8907702435534,492.2919921875,61.35000038146973,1.44556999206543,3.769999980926514,1.899999976158142,4.186759335518002,42.84424831653229,7.862206364265039,0,1,0,0.2627027222166773,0.3908798627318153,0.3464174150515074
3400.0,20.25751389268746,17.79441047817628,500.8907702435534,492.2919921875,61.35000038146973,1.44556999206543,3.769999980926514,1.899999976158142,4.186759335518002,42.84424831653229,7.862206364265039,0,1,0,0.2627027222166773,0.3908798627318153,0.3464174150515074
3400.0,19.92105124757684,17.66590858759986,492.277372087237,488.5260009765625,59.56999969482422,1.141149997711182,3.190000057220459,2.240000009536743,4.274789489200204,46.09275702745757,7.549626453881822,0,1,0,0.3240367449020761,0.3634442348430253,0.3125190202548987
3377.515937534723,20.11385492663,17.44766184038609,492.277372087237,488.5260009765625,59.56999969482422,1.141149997711182,3.190000057220459,2.240000009536743,4.274789489200204,46.09275702745757,7.549626453881822,0,1,0,0.3240367449020761,0.3634442348430253,0.3125190202548987
3400.0,20.45570991020705,17.50845089493185,496.0573452505565,488.5260009765625,59.56999969482422,1.141149997711182,3.190000057220459,2.240000009536743,3.963741350269102,49.44809368428946,7.35633824725453,0,1,0,0.2703203823756308,0.4428876222017004,0.2867919954226687
